id,label
1907,0.104761
1908,0.986721
1909,0.951816
191,0.046613
1910,0.987173
1911,0.924401
1912,0.992413
1913,0.039559
1914,0.998954
1915,0.996133
1916,0.996526
1917,0.899963
1918,0.000228
1919,0.964908
192,0.222364
1920,0.103283
1921,0.074453
1922,0.989071
1923,0.000406
1924,0.535120
1925,0.999892
1926,0.139385
1927,0.000919
1928,0.998044
1929,0.046790
193,0.107108
1930,0.947123
1931,0.555021
1932,0.992181
1933,0.928125
1934,0.059447
1935,0.072754
1936,0.749257
1937,0.998243
1938,0.977506
1939,0.999547
194,0.000013
1940,0.996174
1941,0.999998
1942,0.050085
1943,0.425070
1944,0.101783
1945,0.518270
1946,0.078899
1947,0.999757
1948,1.000000
1949,0.987303
195,0.999759
1950,0.999834
1951,0.004291
1952,0.261215
1953,0.031999
1954,0.999949
1955,0.476946
1956,0.998545
1957,0.046101
1958,0.001814
1959,0.071716
196,0.981190
1960,0.000059
1961,0.280244
1962,0.999936
1963,0.118687
1964,0.641414
1965,0.001487
1966,0.998909
1967,0.000277
1968,0.999906
1969,0.775634
197,0.732053
1970,0.988497
1971,0.005175
1972,0.608853
1973,0.310871
1974,0.007018
1975,0.113006
1976,0.374580
1977,0.958542
1978,0.182922
1979,0.996924
198,0.016202
1980,0.990964
1981,0.980317
1982,0.498761
1983,0.999996
1984,0.997648
1985,0.177756
1986,0.956378
1987,0.811085
1988,0.000282
1989,0.999866
199,0.976562
1990,0.999617
1991,0.999961
1992,0.034489
1993,0.086097
1994,0.997635
1995,0.004545
1996,0.997660
1997,0.999386
1998,0.999991
1999,0.019806
2,0.999988
20,0.081885
200,0.955340
2000,0.830665
2001,0.999762
2002,0.999967
2003,0.055376
2004,0.996286
2005,0.999126
2006,0.564795
2007,0.996165
2008,0.995243
2009,0.999993
201,0.997910
2010,0.930976
2011,0.818878
2012,0.002765
2013,0.129283
2014,0.278488
2015,0.988326
2016,0.233072
2017,0.019758
2018,0.038799
2019,0.003676
202,0.007256
2020,0.347165
2021,0.066612
2022,0.076065
2023,0.779300
2024,0.002385
2025,0.038739
2026,0.461214
2027,0.087136
2028,0.071804
2029,0.038391
203,0.999966
2030,0.841553
2031,0.384406
2032,0.054490
2033,0.921933
2034,0.195789
2035,0.999956
2036,0.027818
2037,0.822111
2038,0.785283
2039,0.321556
204,0.999965
2040,0.999772
2041,0.991455
2042,0.990967
2043,0.730545
2044,0.213623
2045,0.896885
2046,0.917192
2047,0.004802
2048,0.048186
2049,0.011861
205,0.000001
2050,0.999990
2051,0.037837
2052,0.968718
2053,0.793095
2054,0.859991
2055,0.999957
2056,0.999563
2057,0.990616
2058,0.213512
2059,0.991781
206,0.106649
2060,0.984725
2061,0.981471
2062,0.999895
2063,0.971464
2064,0.902056
2065,0.993923
2066,0.015136
2067,0.998002
2068,0.014377
2069,0.999340
207,0.992566
2070,0.962492
2071,0.998394
2072,0.005743
2073,0.376421
2074,0.732487
2075,0.001083
2076,0.351413
2077,0.997829
2078,0.999266
2079,0.224825
208,0.018972
2080,0.823481
2081,0.974276
2082,0.738018
2083,0.979501
2084,0.998551
2085,0.986344
2086,0.979269
2087,0.334078
2088,0.020803
2089,0.019840
209,0.703492
2090,0.230795
2091,0.974386
2092,0.987374
2093,0.003515
2094,0.949169
2095,1.000000
2096,0.131684
2097,0.652587
2098,0.887923
2099,0.963627
21,0.999998
210,0.000357
2100,0.000230
2101,0.999346
2102,0.917465
2103,0.999513
2104,0.865288
2105,0.006635
2106,0.018593
2107,0.999841
2108,0.028773
2109,0.999235
211,0.968607
2110,0.999973
2111,0.999983
2112,0.000289
2113,0.001620
2114,0.999725
2115,0.255106
2116,0.013540
2117,0.465620
2118,0.302348
2119,0.999104
212,0.995272
2120,0.994341
2121,0.991052
2122,1.000000
2123,0.989152
2124,0.949836
2125,0.927770
2126,0.999598
2127,0.320257
2128,0.026358
2129,0.994611
213,0.078308
2130,0.053983
2131,0.000517
2132,0.486098
2133,0.014034
2134,0.976350
2135,0.999892
2136,0.998246
2137,0.084230
2138,0.406738
2139,0.026643
214,0.910188
2140,0.799018
2141,0.016801
2142,0.754551
2143,0.999853
2144,0.039578
2145,0.957211
2146,0.999993
2147,0.104685
2148,0.813072
2149,0.000449
215,0.996139
2150,0.004205
2151,0.027896
2152,0.008581
2153,0.481838
2154,0.997002
2155,0.906196
2156,0.679494
2157,0.999983
2158,0.996265
2159,0.537177
216,0.778827
2160,0.930448
2161,0.007121
2162,0.095785
2163,0.999998
2164,0.002754
2165,0.002962
2166,0.092739
2167,0.000698
2168,0.003142
2169,0.053368
217,0.998600
2170,0.183488
2171,0.991339
2172,0.321282
2173,0.983910
2174,0.999931
2175,0.988912
2176,0.755179
2177,0.985518
2178,0.982924
2179,0.990395
218,0.000058
2180,0.999255
2181,0.304845
2182,0.999974
2183,0.000257
2184,0.997323
2185,0.999102
2186,0.986707
2187,0.000871
2188,0.004326
2189,0.999996
219,0.995379
2190,0.002732
2191,0.000353
2192,0.345739
2193,0.820018
2194,0.973174
2195,0.296349
2196,0.999999
2197,0.999975
2198,0.933559
2199,0.939594
22,0.143862
220,0.999300
2200,0.000215
2201,0.846791
2202,0.999815
2203,0.002699
2204,0.965723
2205,0.000399
2206,0.280258
2207,0.757043
2208,0.000019
2209,0.999276
221,0.002073
2210,0.999850
2211,0.998957
2212,0.991663
2213,0.014907
2214,0.999357
2215,0.999886
2216,0.999487
2217,0.997402
2218,0.118466
2219,0.048224
222,0.999968
2220,0.999504
2221,0.999870
2222,0.999963
2223,0.988874
2224,0.089342
2225,0.286886
2226,0.993419
2227,0.438987
2228,0.996486
2229,0.998008
223,0.984620
2230,0.952412
2231,0.000073
2232,0.981577
2233,0.004001
2234,0.561525
2235,0.025936
2236,0.803497
2237,0.133654
2238,0.994658
2239,0.138862
224,0.001217
2240,0.999985
2241,0.999624
2242,0.009253
2243,0.173465
2244,0.597860
2245,0.011491
2246,0.999437
2247,0.014123
2248,0.601596
2249,0.977921
225,0.994738
2250,0.999595
2251,0.425715
2252,0.611744
2253,0.999475
2254,0.883587
2255,0.993218
2256,0.396856
2257,0.163760
2258,0.995995
2259,0.966917
226,0.999253
2260,0.998808
2261,0.966811
2262,0.224845
2263,0.990434
2264,0.435310
2265,0.485212
2266,0.011538
2267,0.999861
2268,0.000008
2269,0.772978
227,0.988729
2270,0.095728
2271,0.998864
2272,0.999999
2273,0.001121
2274,0.003766
2275,0.999528
2276,0.995361
2277,0.251163
2278,0.055463
2279,0.342176
228,0.003501
2280,0.989918
2281,0.999950
2282,0.022320
2283,0.584906
2284,0.975638
2285,0.989125
2286,0.600072
2287,0.005589
2288,0.025731
2289,0.033790
229,0.988594
2290,0.307307
2291,0.971568
2292,0.000508
2293,0.007668
2294,0.564440
2295,0.999398
2296,0.094878
2297,0.670962
2298,0.012575
2299,0.274082
23,0.999987
230,0.094299
2300,0.999966
2301,0.999495
2302,0.620740
2303,0.082244
2304,0.990289
2305,0.926203
2306,0.999804
2307,0.000022
2308,0.726298
2309,0.288103
231,0.999084
2310,0.998575
2311,0.980183
2312,0.005074
2313,0.999998
2314,0.829727
2315,0.214992
2316,0.964724
2317,0.005791
2318,0.425563
2319,0.999564
232,0.772244
2320,0.928811
2321,0.011006
2322,0.999998
2323,0.015318
2324,0.957051
2325,0.988907
2326,0.177791
2327,0.926016
2328,0.003092
2329,0.001998
233,0.475984
2330,0.502374
2331,0.070983
2332,0.003089
2333,0.999889
2334,0.999633
2335,0.007767
2336,0.984382
2337,0.046583
2338,0.004582
2339,0.917123
234,0.093601
2340,0.957320
2341,0.003780
2342,0.999389
2343,0.000293
2344,0.377107
2345,0.999066
2346,0.006839
2347,0.735644
2348,0.031291
2349,0.002392
235,0.999400
2350,0.999941
2351,0.985896
2352,0.004175
2353,0.317770
2354,0.003303
2355,0.872089
2356,0.067925
2357,0.998703
2358,1.000000
2359,0.999919
236,0.983521
2360,0.002419
2361,0.727894
2362,0.970167
2363,0.011685
2364,0.000154
2365,0.910242
2366,1.000000
2367,0.000186
2368,0.999999
2369,0.189822
237,0.001844
2370,0.163645
2371,0.024215
2372,0.998673
2373,0.993461
2374,0.999804
2375,0.007363
2376,1.000000
2377,0.008779
2378,0.998500
2379,0.129686
238,0.986101
2380,0.004299
2381,0.999965
2382,0.434696
2383,0.999268
2384,0.954251
2385,0.989856
2386,0.980188
2387,0.195154
2388,0.999688
2389,0.997821
239,0.005264
2390,0.081597
2391,0.998483
2392,0.683298
2393,0.999226
2394,0.084488
2395,0.007319
2396,0.019977
2397,0.167047
2398,0.989706
2399,0.004075
24,0.995279
240,0.992464
2400,0.999613
2401,0.000930
2402,0.997260
2403,0.923144
2404,0.977429
2405,0.332356
2406,0.985688
2407,0.038161
2408,0.240443
2409,0.999750
241,0.999944
2410,0.120321
2411,0.105245
2412,0.997759
2413,0.000362
2414,0.011720
2415,0.219508
2416,0.999298
2417,0.695340
2418,0.023555
2419,0.049784
242,0.997382
2420,0.561777
2421,0.017084
2422,0.988191
2423,0.192986
2424,0.045749
2425,0.011942
2426,0.001177
2427,0.013430
2428,0.999723
2429,0.436616
243,0.000848
2430,0.997407
2431,0.998582
2432,0.960779
2433,0.189232
2434,0.633311
2435,0.072300
2436,0.242612
2437,0.999912
2438,0.999268
2439,0.058668
244,0.984210
2440,0.001472
2441,0.101530
2442,0.999081
2443,0.070791
2444,0.999632
2445,0.767288
2446,0.011103
2447,0.999837
2448,0.914142
2449,0.489236
245,0.999503
2450,0.932671
2451,0.967961
2452,0.999768
2453,0.001381
2454,0.039466
2455,0.804763
2456,0.686861
2457,1.000000
2458,0.023493
2459,0.996731
246,0.463353
2460,0.007800
2461,0.006690
2462,0.999891
2463,0.030233
2464,0.999329
2465,0.985170
2466,0.995386
2467,0.999685
2468,0.988013
2469,0.999657
247,0.999966
2470,0.998439
2471,0.875685
2472,0.975383
2473,0.156129
2474,0.999761
2475,0.018956
2476,0.999367
2477,0.049017
2478,0.996428
2479,0.145386
248,0.006945
2480,0.000010
2481,0.999910
2482,0.972054
2483,0.992578
2484,0.999564
2485,0.112616
2486,0.008260
2487,0.999786
2488,0.120705
2489,0.999333
249,0.118861
2490,0.998509
2491,0.999685
2492,0.000545
2493,0.000012
2494,0.999954
2495,0.150004
2496,0.282662
2497,0.063834
2498,0.995441
2499,0.000531
25,0.173950
250,0.999891
2500,0.019853
2501,0.018930
2502,0.082334
2503,0.111768
2504,0.975290
2505,0.999655
2506,0.999795
2507,0.999985
2508,0.319648
2509,0.999973
251,1.000000
2510,0.980275
2511,0.998330
2512,0.108217
2513,0.001911
2514,0.996640
2515,0.993408
2516,0.058130
2517,0.002058
2518,0.999539
2519,0.243481
252,0.000528
2520,0.998791
2521,0.951854
2522,0.496530
2523,0.999872
2524,0.055519
2525,0.321861
2526,0.203113
2527,0.999829
2528,0.231739
2529,0.951643
253,0.995720
2530,0.006907
2531,0.008029
2532,0.996685
2533,0.998966
2534,0.015878
2535,0.004303
2536,0.203303
2537,0.999986
2538,0.116297
2539,0.903330
254,0.030258
2540,0.128608
2541,0.999079
2542,0.033495
2543,0.987677
2544,0.999146
2545,0.004933
2546,0.995317
2547,0.999303
2548,0.235127
2549,0.008908
255,0.392985
2550,0.024547
2551,0.012888
2552,0.999995
2553,0.617632
2554,0.000169
2555,0.999999
2556,0.986631
2557,0.071989
2558,0.003279
2559,0.999969
256,0.161807
2560,0.999753
2561,0.999992
2562,0.999864
2563,0.015778
2564,0.042022
2565,0.065592
2566,0.987495
2567,0.015908
2568,0.995032
2569,0.997108
257,0.981222
2570,0.942281
2571,0.021086
2572,0.171070
2573,0.998142
2574,0.079773
2575,0.859427
2576,0.054641
2577,0.954025
2578,0.002621
2579,0.974178
258,0.999608
2580,0.186254
2581,0.999996
2582,0.999899
2583,0.999906
2584,0.026693
2585,0.001217
2586,0.007527
2587,0.006113
2588,0.268978
2589,0.989656
259,0.024108
2590,0.999556
2591,0.297094
2592,0.038379
2593,0.091448
2594,0.996126
2595,0.104621
2596,0.297919
2597,0.016302
2598,0.881233
2599,0.995498
26,0.993810
260,0.006233
2600,0.687249
2601,0.829598
2602,0.999828
2603,0.029669
2604,0.313143
2605,0.961156
2606,0.971293
2607,0.196172
2608,0.022463
2609,0.999981
261,0.022252
2610,0.003206
2611,0.011971
2612,0.903816
2613,0.997774
2614,0.987996
2615,0.362560
2616,0.999194
2617,0.999999
2618,0.123486
2619,0.001781
262,0.998015
2620,0.029413
2621,0.007341
2622,0.002037
2623,0.000707
2624,0.973340
2625,0.004887
2626,0.999511
2627,0.999990
2628,0.999764
2629,0.999176
263,0.004730
2630,0.000303
2631,0.697696
2632,0.006285
2633,0.536848
2634,0.999457
2635,0.999369
2636,0.532754
2637,0.020777
2638,0.929740
2639,0.015462
264,0.519707
2640,0.000018
2641,0.962504
2642,0.990848
2643,0.998111
2644,0.970935
2645,0.681007
2646,0.003429
2647,0.093559
2648,0.978807
2649,0.053689
265,0.995816
2650,0.092210
2651,0.993050
2652,0.049764
2653,0.033337
2654,0.130479
2655,0.003878
2656,0.998302
2657,0.336172
2658,0.000985
2659,0.822655
266,0.021278
2660,0.005934
2661,0.959307
2662,0.269143
2663,0.999998
2664,0.976737
2665,0.005214
2666,0.168753
2667,0.751427
2668,0.157352
2669,0.012509
267,0.001217
2670,0.010703
2671,0.988673
2672,0.023226
2673,0.934654
2674,0.021196
2675,0.193310
2676,0.309563
2677,0.311943
2678,0.967447
2679,0.964274
268,0.259942
2680,0.989980
2681,0.003945
2682,0.998028
2683,0.998654
2684,0.993091
2685,0.129544
2686,0.006851
2687,0.000810
2688,0.006966
2689,0.999991
269,0.999614
2690,0.057563
2691,0.999180
2692,0.996955
2693,0.006489
2694,0.145600
2695,0.999952
2696,0.185955
2697,0.997355
2698,0.003260
2699,0.015876
27,0.999977
270,0.999980
2700,0.983543
2701,0.066076
2702,0.777236
2703,0.042131
2704,0.999526
2705,0.010703
2706,0.488297
2707,0.538801
2708,0.002372
2709,0.997632
271,0.999990
2710,0.993340
2711,0.020103
2712,0.777610
2713,0.302372
2714,0.652564
2715,0.000139
2716,0.974232
2717,0.920886
2718,0.999665
2719,0.999417
272,0.002197
2720,0.927797
2721,0.999784
2722,0.999964
2723,0.070195
2724,0.996991
2725,0.029927
2726,0.903459
2727,0.873018
2728,0.148923
2729,0.509321
273,0.592830
2730,0.995968
2731,0.164975
2732,0.999764
2733,0.058637
2734,0.025256
2735,0.608369
2736,0.037055
2737,0.998649
2738,0.998078
2739,0.999803
274,0.017514
2740,0.997847
2741,0.057921
2742,0.010094
2743,0.999201
2744,0.999875
2745,0.991582
2746,0.393818
2747,0.648213
2748,0.963272
2749,0.008238
275,0.051588
2750,0.058337
2751,0.998302
2752,0.987767
2753,0.486294
2754,0.572561
2755,0.988471
2756,1.000000
2757,0.999988
2758,0.003202
2759,0.996048
276,0.997699
2760,0.080719
2761,0.814630
2762,0.180650
2763,0.999506
2764,0.222983
2765,0.075423
2766,0.997112
2767,0.999832
2768,0.999452
2769,0.141551
277,0.997862
2770,0.997785
2771,0.999990
2772,0.299490
2773,0.042426
2774,0.999892
2775,0.920886
2776,0.999480
2777,0.981338
2778,0.999992
2779,0.352337
278,0.152389
2780,0.000994
2781,0.311420
2782,0.036705
2783,0.002848
2784,0.048045
2785,0.028418
2786,0.598839
2787,0.960092
2788,0.999661
2789,0.999787
279,0.003885
2790,0.173727
2791,0.997734
2792,0.829462
2793,0.000543
2794,0.002157
2795,0.999427
2796,0.999865
2797,0.356147
2798,0.944632
2799,0.075975
28,0.000147
280,0.979958
2800,0.999983
2801,0.991546
2802,0.951566
2803,0.080530
2804,0.946817
2805,0.024115
2806,0.989903
2807,0.057510
2808,0.161352
2809,0.008578
281,0.980510
2810,0.000001
2811,0.252098
2812,0.015393
2813,0.984584
2814,0.008317
2815,0.006240
2816,0.051266
2817,0.003422
2818,0.007015
2819,0.492966
282,0.999994
2820,0.999741
2821,0.874565
2822,0.999641
2823,0.000297
2824,0.989937
2825,0.352702
2826,0.997621
2827,0.999833
2828,0.001167
2829,0.935281
283,0.000497
2830,0.999859
2831,0.000030
2832,0.995098
2833,0.999998
2834,0.999977
2835,0.865995
2836,0.443373
2837,0.000986
2838,0.000430
2839,0.499218
284,0.996757
2840,0.003487
2841,0.038890
2842,0.821619
2843,0.997095
2844,0.999828
2845,0.983859
2846,0.983189
2847,0.991825
2848,0.083041
2849,0.130855
285,0.085597
2850,0.002277
2851,0.121081
2852,0.108160
2853,0.001055
2854,0.002198
2855,0.977288
2856,0.994620
2857,0.001110
2858,0.334432
2859,0.144871
286,0.999882
2860,0.840199
2861,0.976950
2862,0.595129
2863,0.012943
2864,0.999938
2865,0.006136
2866,0.033630
2867,0.999599
2868,0.999309
2869,0.663296
287,0.018006
2870,0.999653
2871,0.999974
2872,0.019576
2873,0.000018
2874,0.007101
2875,0.965293
2876,0.999332
2877,0.887642
2878,0.996523
2879,0.999861
288,0.022055
2880,0.006508
2881,0.999728
2882,0.942177
2883,0.149917
2884,0.998665
2885,0.919089
2886,0.015936
2887,0.000805
2888,0.045455
2889,0.999979
289,0.996724
2890,0.435788
2891,0.998834
2892,0.999949
2893,0.130181
2894,0.611833
2895,0.999889
2896,0.000560
2897,0.021966
2898,0.934771
2899,0.709752
29,0.993946
290,0.003631
2900,0.999850
2901,0.001445
2902,0.219386
2903,0.599042
2904,0.901648
2905,0.989788
2906,0.000378
2907,0.996493
2908,0.109392
2909,0.257540
291,0.043932
2910,0.996902
2911,0.999835
2912,0.999991
2913,0.978679
2914,0.352658
2915,0.003678
2916,0.999992
2917,0.036810
2918,0.420204
2919,0.999982
292,0.923394
2920,0.073130
2921,0.289076
2922,0.008805
2923,0.999646
2924,0.753692
2925,0.999911
2926,0.967312
2927,0.989528
2928,0.999887
2929,0.063999
293,0.988076
2930,0.026298
2931,0.998159
2932,0.473669
2933,0.004590
2934,0.054163
2935,0.016539
2936,0.994741
2937,0.000020
2938,0.073141
2939,0.999761
294,0.476085
2940,0.999682
2941,0.010313
2942,0.003083
2943,0.963552
2944,0.025824
2945,0.999942
2946,0.998561
2947,0.002210
2948,0.991430
2949,0.827801
295,0.078830
2950,0.924731
2951,0.986329
2952,1.000000
2953,0.213112
2954,0.003609
2955,0.405690
2956,0.998950
2957,0.803993
2958,0.878605
2959,0.043817
296,0.999996
2960,0.496489
2961,0.687894
2962,0.185032
2963,0.181313
2964,0.999943
2965,0.001829
2966,0.000401
2967,0.003540
2968,0.002194
2969,0.980291
297,0.999999
2970,0.048709
2971,0.999830
2972,0.499538
2973,0.154431
2974,0.990162
2975,0.859920
2976,0.464580
2977,0.224739
2978,0.121784
2979,0.623829
298,0.995072
2980,0.000566
2981,0.962021
2982,1.000000
2983,0.000338
2984,0.966222
2985,0.058807
2986,0.180928
2987,0.006215
2988,0.999898
2989,0.014351
299,0.999294
2990,0.984790
2991,0.000140
2992,0.999932
2993,0.398527
2994,0.134965
2995,0.206214
2996,0.992628
2997,0.008787
2998,0.999948
2999,0.031908
3,0.999529
30,0.998854
300,0.006308
3000,0.992181
3001,0.999365
3002,0.997712
3003,0.346326
3004,0.027277
3005,0.677661
3006,0.884001
3007,0.999381
3008,0.003644
3009,0.999943
301,0.005717
3010,0.205007
3011,0.962434
3012,0.001063
3013,0.548458
3014,0.008717
3015,0.966368
3016,0.990553
3017,0.268813
3018,0.996955
3019,0.999951
302,0.063305
3020,0.915157
3021,0.981335
3022,0.238179
3023,0.585141
3024,0.999998
3025,0.002681
3026,0.000668
3027,0.004945
3028,0.998001
3029,0.994570
303,0.000218
3030,0.402933
3031,0.387577
3032,0.999995
3033,0.028223
3034,0.000203
3035,0.003928
3036,0.024237
3037,0.963462
3038,0.999990
3039,0.844823
304,0.030179
3040,0.043462
3041,0.967811
3042,0.000028
3043,0.535209
3044,0.999464
3045,0.955792
3046,0.012502
3047,0.049417
3048,0.004230
3049,0.777495
305,0.063668
3050,0.891424
3051,1.000000
3052,0.999605
3053,0.210139
3054,0.013486
3055,0.948178
3056,0.417289
3057,0.999359
3058,0.179942
3059,0.971127
306,0.981302
3060,0.995235
3061,0.960301
3062,0.963102
3063,0.018367
3064,0.997455
3065,0.995920
3066,0.999845
3067,0.016112
3068,0.999894
3069,0.981591
307,0.971627
3070,0.999375
3071,0.773980
3072,0.863619
3073,0.998401
3074,0.996063
3075,0.999984
3076,0.943732
3077,0.000099
3078,0.999767
3079,0.200581
308,0.007243
3080,0.001419
3081,0.354084
3082,0.652526
3083,0.998091
3084,0.052880
3085,0.999980
3086,0.773291
3087,0.282373
3088,0.004496
3089,0.867713
309,0.004597
3090,0.000948
3091,0.001879
3092,0.995595
3093,0.175654
3094,0.999128
3095,0.995920
3096,0.902771
3097,0.013677
3098,0.002937
3099,0.988891
31,0.999456
310,0.113726
3100,0.043156
3101,0.999989
3102,0.887643
3103,1.000000
3104,0.619779
3105,0.977075
3106,0.009757
3107,0.822489
3108,0.084685
3109,0.611199
311,0.012500
3110,0.926107
3111,0.014003
3112,0.959676
3113,0.093915
3114,0.998554
3115,0.974709
3116,0.998892
3117,0.954290
3118,0.027509
3119,0.994923
312,0.854131
3120,0.916083
3121,0.009405
3122,0.008016
3123,0.008479
3124,0.969227
3125,0.999154
3126,0.049686
3127,0.125329
3128,0.999991
3129,0.975936
313,0.531128
3130,0.414481
3131,0.023083
3132,0.234332
3133,0.987838
3134,0.984967
3135,0.006832
3136,0.999400
3137,0.800442
3138,0.996679
3139,0.550542
314,0.196218
3140,0.932619
3141,0.982330
3142,0.470708
3143,0.999805
3144,0.026372
3145,0.996755
3146,0.004110
3147,0.999951
3148,0.936304
3149,0.999940
315,0.994284
3150,0.923150
3151,0.999739
3152,0.944844
3153,0.018795
3154,0.516835
3155,0.998578
3156,0.996920
3157,0.999812
3158,0.001307
3159,0.777785
316,0.532942
3160,0.999899
3161,0.011446
3162,0.874910
3163,0.008437
3164,0.078530
3165,0.694588
3166,0.935561
3167,0.026378
3168,0.011536
3169,0.003706
317,0.998624
3170,0.996643
3171,0.002680
3172,0.461529
3173,0.040210
3174,0.060457
3175,0.105572
3176,0.999999
3177,0.005102
3178,0.999854
3179,0.190013
318,0.021662
3180,0.038820
3181,0.999744
3182,0.996139
3183,0.561655
3184,0.999549
3185,0.201533
3186,0.349177
3187,0.999997
3188,0.024928
3189,0.999840
319,0.999297
3190,0.008232
3191,0.004435
3192,0.915279
3193,0.021625
3194,0.031655
3195,0.991359
3196,0.999794
3197,0.281047
3198,0.841516
3199,0.051547
32,0.327154
320,0.367058
3200,0.999987
3201,0.987413
3202,0.005528
3203,0.986698
3204,0.968334
3205,0.100480
3206,0.998109
3207,0.015289
3208,0.050871
3209,0.999955
321,0.018020
3210,0.932740
3211,0.259882
3212,0.995541
3213,0.000052
3214,0.100163
3215,0.987531
3216,0.997500
3217,0.990540
3218,0.092414
3219,0.506406
322,0.918598
3220,0.025213
3221,0.025346
3222,0.709156
3223,0.990489
3224,0.999990
3225,0.000786
3226,0.986952
3227,0.814550
3228,0.042122
3229,0.998703
323,0.275140
3230,0.007389
3231,0.058668
3232,0.002364
3233,0.048315
3234,0.866900
3235,0.978162
3236,0.002191
3237,0.999921
3238,0.920950
3239,0.995919
324,0.005485
3240,0.632288
3241,0.708357
3242,0.000727
3243,0.994524
3244,0.997138
3245,0.907034
3246,0.024464
3247,0.999958
3248,0.973776
3249,0.451930
325,0.793250
3250,0.426459
3251,0.123498
3252,0.891424
3253,0.992759
3254,0.906807
3255,0.003204
3256,0.147616
3257,0.007855
3258,0.676293
3259,0.522392
326,0.894594
3260,0.932463
3261,0.979821
3262,0.956684
3263,0.059158
3264,0.082424
3265,0.258504
3266,0.024093
3267,0.062414
3268,0.001184
3269,0.993509
327,0.932122
3270,0.083046
3271,0.116526
3272,0.801337
3273,0.936429
3274,0.998618
3275,0.069691
3276,0.981457
3277,0.999862
3278,0.058055
3279,0.995422
328,0.997565
3280,0.056494
3281,0.157300
3282,0.170571
3283,0.431028
3284,0.947578
3285,0.128809
3286,0.000041
3287,0.851021
3288,0.998087
3289,0.003863
329,0.003678
3290,0.644809
3291,0.887267
3292,0.554046
3293,0.999503
3294,0.999331
3295,0.532789
3296,0.000133
3297,0.066795
3298,0.998766
3299,0.044889
33,0.999837
330,0.704556
3300,0.000197
3301,0.994720
3302,0.999796
3303,0.995128
3304,0.968416
3305,0.270869
3306,0.091562
3307,0.098535
3308,0.999980
3309,0.999902
331,0.378634
3310,0.999466
3311,0.013612
3312,0.665583
3313,0.049082
3314,0.999994
3315,0.999993
3316,0.463507
3317,0.999164
3318,0.216442
3319,0.857742
332,0.995073
3320,0.164112
3321,0.999993
3322,0.269081
3323,0.999989
3324,0.756022
3325,0.997995
3326,0.119817
3327,0.999907
3328,0.999882
3329,0.999978
333,0.971439
3330,0.039598
3331,0.998909
3332,0.017037
3333,0.224919
3334,0.999941
3335,0.115914
3336,0.912234
3337,0.599526
3338,0.997442
3339,0.941223
334,0.288585
3340,0.999973
3341,0.026446
3342,0.018184
3343,0.023284
3344,0.982471
3345,0.690251
3346,0.721002
3347,0.006326
3348,0.335853
3349,0.093452
335,0.013322
3350,0.137049
3351,0.929505
3352,0.001056
3353,0.004894
3354,0.999920
3355,0.827883
3356,0.992793
3357,0.999695
3358,0.990905
3359,0.881487
336,0.197441
3360,0.032395
3361,0.999870
3362,0.984989
3363,0.978987
3364,0.999548
3365,0.084010
3366,0.999737
3367,1.000000
3368,0.140413
3369,0.018529
337,0.999870
3370,0.000759
3371,0.048204
3372,0.987055
3373,0.052840
3374,0.998011
3375,0.995308
3376,0.182200
3377,0.000626
3378,0.997263
3379,0.089351
338,0.270937
3380,0.999766
3381,0.750318
3382,0.111694
3383,0.908910
3384,0.920426
3385,0.999877
3386,0.034505
3387,0.000046
3388,0.002073
3389,0.003154
339,0.013026
3390,0.001989
3391,0.999998
3392,0.041497
3393,0.046260
3394,0.003095
3395,0.998126
3396,0.974449
3397,0.004716
3398,0.004382
3399,0.850576
34,0.008324
340,0.039437
3400,0.999812
3401,0.999973
3402,0.001939
3403,0.033208
3404,0.091099
3405,0.010987
3406,0.348186
3407,0.999979
3408,0.991683
3409,0.999804
341,0.054951
3410,0.999944
3411,0.088522
3412,0.803858
3413,0.987616
3414,0.999987
3415,0.253714
3416,0.868977
3417,0.999683
3418,0.000162
3419,0.996377
342,0.312762
3420,0.999993
3421,0.998968
3422,0.995202
3423,0.010456
3424,0.680490
3425,0.999997
3426,0.993164
3427,0.938951
3428,0.015893
3429,0.017090
343,0.309476
3430,0.996982
3431,0.124674
3432,0.999929
3433,0.999926
3434,1.000000
3435,0.994255
3436,0.726129
3437,0.950328
3438,0.002880
3439,0.000004
344,0.218173
3440,0.864524
3441,0.996098
3442,0.903673
3443,0.107661
3444,0.089313
3445,1.000000
3446,0.998942
3447,0.378326
3448,0.030297
3449,0.000008
345,0.707196
3450,0.473260
3451,0.017021
3452,0.773794
3453,0.169817
3454,0.996266
3455,0.979033
3456,0.008567
3457,0.194076
3458,0.014581
3459,0.995082
346,0.988830
3460,0.397270
3461,0.005315
3462,0.001664
3463,0.000095
3464,0.999817
3465,0.109124
3466,0.956601
3467,0.998587
3468,0.999755
3469,0.904595
347,0.059503
3470,0.999231
3471,0.998811
3472,0.137776
3473,0.002075
3474,0.062649
3475,0.002661
3476,0.002508
3477,0.367195
3478,0.999995
3479,0.976224
348,0.996965
3480,0.352313
3481,0.565738
3482,0.983284
3483,0.316254
3484,0.956794
3485,0.999977
3486,0.988016
3487,0.731565
3488,0.917341
3489,0.078167
349,0.580360
3490,0.999998
3491,0.999350
3492,0.260764
3493,0.000219
3494,0.690351
3495,0.616897
3496,0.044101
3497,0.999979
3498,0.071019
3499,0.000057
35,0.054358
350,0.994289
